F;0;109;
J;370;132;
RightShift;0;351;
a;455;133;
r;200;116;
@;785;116;
RightShift;0;550;
S;756;124;
RightShift;0;274;
e;323;103;
6;942;95;
9;112;99;
:
F;0;111;
J;328;116;
RightShift;0;282;
a;365;115;
r;934;86;
@;370;123;
RightShift;0;239;
S;780;107;
RightShift;0;240;
e;239;95;
6;800;117;
9;118;87;
:
F;0;103;
J;420;133;
RightShift;0;294;
a;386;120;
r;230;95;
@;558;124;
RightShift;0;391;
S;429;124;
RightShift;0;266;
e;310;103;
6;599;99;
9;314;112;
:
F;0;94;
J;491;70;
RightShift;0;342;
a;292;120;
r;238;78;
@;487;106;
RightShift;0;264;
S;553;124;
RightShift;0;282;
e;327;103;
6;775;95;
9;142;95;
:
F;0;103;
J;400;99;
RightShift;0;308;
a;264;116;
r;146;78;
@;805;102;
RightShift;0;335;
S;842;107;
RightShift;0;257;
e;268;86;
6;490;120;
9;138;103;
:
F;0;99;
J;412;87;
RightShift;0;278;
a;331;103;
r;167;78;
@;483;114;
RightShift;0;256;
S;729;124;
RightShift;0;282;
e;323;103;
6;641;103;
9;197;86;
:
F;0;86;
J;504;111;
RightShift;0;378;
a;348;120;
r;197;86;
@;416;110;
RightShift;0;297;
S;750;125;
RightShift;0;274;
e;386;103;
6;632;116;
9;197;99;
:
F;0;99;
J;412;116;
RightShift;0;282;
a;298;103;
r;314;86;
@;433;102;
RightShift;0;272;
S;520;133;
RightShift;0;299;
e;335;99;
6;1035;103;
9;134;86;
:
F;0;103;
J;424;104;
RightShift;0;303;
a;256;116;
r;209;86;
@;366;115;
RightShift;0;264;
S;461;124;
RightShift;0;290;
e;294;103;
6;565;99;
9;167;99;
:
F;0;95;
J;391;106;
RightShift;0;306;
a;392;103;
r;205;95;
@;387;89;
RightShift;0;247;
S;511;108;
RightShift;0;256;
e;278;102;
6;556;95;
9;146;99;
:
F;0;95;
J;349;99;
RightShift;0;266;
a;294;111;
r;264;111;
@;441;102;
RightShift;0;234;
S;805;120;
RightShift;0;450;
e;499;120;
6;892;116;
9;176;103;
:
F;0;99;
J;449;107;
RightShift;0;353;
a;377;103;
r;205;103;
@;437;102;
RightShift;0;281;
S;515;133;
RightShift;0;274;
e;444;112;
6;557;99;
9;209;103;
:
F;0;86;
J;408;105;
RightShift;0;305;
a;509;120;
r;218;99;
@;475;127;
RightShift;0;243;
S;1014;133;
RightShift;0;282;
e;369;112;
6;683;134;
9;135;99;
:
F;0;120;
J;404;99;
RightShift;0;248;
a;302;115;
r;528;82;
@;462;106;
RightShift;0;268;
S;1227;129;
RightShift;0;311;
e;314;120;
6;599;103;
9;154;116;
:
F;0;95;
J;559;83;
RightShift;0;416;
a;285;103;
r;406;86;
@;559;118;
RightShift;0;264;
S;703;120;
RightShift;0;325;
e;460;111;
6;1009;103;
9;155;86;
:
F;0;99;
J;349;108;
RightShift;0;269;
a;285;112;
r;281;115;
@;349;114;
RightShift;0;268;
S;536;120;
RightShift;0;342;
e;443;95;
6;649;111;
9;163;82;
:
F;0;99;
J;345;103;
RightShift;0;236;
a;298;103;
r;230;78;
@;354;110;
RightShift;0;247;
S;1009;120;
RightShift;0;610;
e;393;86;
6;536;116;
9;150;99;
:
F;0;95;
J;324;129;
RightShift;0;257;
a;289;111;
r;239;103;
@;366;116;
RightShift;0;290;
S;588;120;
RightShift;0;338;
e;535;112;
6;582;120;
9;155;103;
:
F;0;112;
J;383;120;
RightShift;0;270;
a;272;116;
r;264;95;
@;378;120;
RightShift;0;336;
S;609;103;
RightShift;0;334;
e;468;112;
6;574;111;
9;180;99;
:
F;0;103;
J;412;86;
RightShift;0;354;
a;292;111;
r;448;86;
@;454;114;
RightShift;0;293;
S;490;103;
RightShift;0;317;
e;392;116;
6;570;103;
9;155;103;
:
F;0;112;
J;408;116;
RightShift;0;349;
a;353;103;
r;263;82;
@;396;129;
RightShift;0;278;
S;521;120;
RightShift;0;321;
e;342;103;
6;854;112;
9;159;99;
:
F;0;70;
J;357;120;
RightShift;0;236;
a;285;103;
r;290;94;
@;706;133;
RightShift;0;643;
S;483;128;
RightShift;0;309;
e;526;120;
6;536;103;
9;146;86;
:
F;0;95;
J;345;114;
RightShift;0;226;
a;292;116;
r;331;112;
@;378;141;
RightShift;0;340;
S;450;120;
RightShift;0;300;
e;405;103;
6;465;111;
9;163;95;
:
F;0;94;
J;361;120;
RightShift;0;286;
a;307;111;
r;297;95;
@;718;133;
RightShift;0;517;
S;1195;141;
RightShift;0;470;
e;427;103;
6;566;120;
9;155;86;
:
F;0;103;
J;467;103;
RightShift;0;336;
a;302;103;
r;372;95;
@;433;141;
RightShift;0;374;
S;517;120;
RightShift;0;329;
e;438;116;
6;586;120;
9;218;111;
:
F;0;87;
J;266;120;
RightShift;0;236;
a;335;95;
r;415;95;
@;399;114;
RightShift;0;281;
S;549;120;
RightShift;0;330;
e;401;99;
6;905;119;
9;183;82;
:
F;0;82;
J;278;132;
RightShift;0;240;
a;335;116;
r;394;99;
@;533;115;
RightShift;0;438;
S;498;111;
RightShift;0;368;
e;434;116;
6;653;103;
9;188;120;
:
F;0;103;
J;399;124;
RightShift;0;248;
a;344;103;
r;256;94;
@;617;135;
RightShift;0;557;
S;498;115;
RightShift;0;363;
e;384;103;
6;490;112;
9;189;94;
:
F;0;103;
J;550;120;
RightShift;0;250;
a;375;116;
r;268;98;
@;382;131;
RightShift;0;343;
S;507;103;
RightShift;0;317;
e;384;104;
6;574;116;
9;251;86;
:
F;0;103;
J;576;120;
RightShift;0;353;
a;352;111;
r;365;103;
@;454;122;
RightShift;0;314;
S;473;120;
RightShift;0;304;
e;401;104;
6;473;120;
9;188;103;
:
F;0;120;
J;664;116;
RightShift;0;244;
a;280;116;
r;314;86;
@;420;131;
RightShift;0;327;
S;628;120;
RightShift;0;351;
e;375;103;
6;490;120;
9;168;111;
:
F;0;103;
J;369;116;
RightShift;0;248;
a;302;103;
r;281;99;
@;579;119;
RightShift;0;372;
S;524;128;
RightShift;0;360;
e;472;103;
6;498;116;
9;160;103;
:
F;0;111;
J;344;116;
RightShift;0;278;
a;302;116;
r;252;94;
@;453;150;
RightShift;0;425;
S;521;116;
RightShift;0;334;
e;409;116;
6;515;116;
9;201;103;
:
F;0;103;
J;643;116;
RightShift;0;224;
a;285;115;
r;326;103;
@;906;135;
RightShift;0;386;
S;523;137;
RightShift;0;358;
e;472;103;
6;591;111;
9;197;99;
:
F;0;95;
J;341;137;
RightShift;0;265;
a;331;111;
r;197;94;
@;939;137;
RightShift;0;294;
S;471;124;
RightShift;0;303;
e;335;111;
6;477;112;
9;196;87;
:
F;0;103;
J;374;112;
RightShift;0;294;
a;306;112;
r;213;95;
@;391;114;
RightShift;0;331;
S;415;115;
RightShift;0;288;
e;388;99;
6;503;112;
9;213;99;
:
F;0;103;
J;274;124;
RightShift;0;249;
a;390;103;
r;239;86;
@;466;131;
RightShift;0;306;
S;549;103;
RightShift;0;279;
e;346;103;
6;465;103;
9;247;111;
:
F;0;99;
J;378;103;
RightShift;0;294;
a;214;103;
r;172;86;
@;466;102;
RightShift;0;369;
S;1264;114;
RightShift;0;1072;
e;283;104;
6;473;103;
9;184;99;
:
F;0;99;
J;329;116;
RightShift;0;232;
a;268;120;
r;205;112;
@;404;106;
RightShift;0;264;
S;318;116;
RightShift;0;249;
e;269;103;
6;348;111;
9;196;103;
:
F;0;99;
J;236;106;
RightShift;0;188;
a;183;99;
r;176;87;
@;274;123;
RightShift;0;256;
S;339;103;
RightShift;0;233;
e;213;99;
6;502;134;
9;135;82;
:
F;0;86;
J;340;102;
RightShift;0;193;
a;187;86;
r;188;82;
@;350;106;
RightShift;0;306;
S;385;120;
RightShift;0;253;
e;391;120;
6;464;102;
9;167;86;
:
F;0;103;
J;336;106;
RightShift;0;205;
a;216;103;
r;155;86;
@;337;118;
RightShift;0;302;
S;390;120;
RightShift;0;253;
e;290;111;
6;640;104;
9;106;95;
:
F;0;95;
J;311;120;
RightShift;0;253;
a;247;87;
r;151;78;
@;291;114;
RightShift;0;247;
S;423;124;
RightShift;0;282;
e;239;112;
6;545;115;
9;146;87;
:
F;0;86;
J;324;108;
RightShift;0;324;
a;243;99;
r;151;95;
@;425;133;
RightShift;0;399;
S;371;111;
RightShift;0;241;
e;275;112;
6;427;111;
9;155;86;
:
F;0;99;
J;329;120;
RightShift;0;253;
a;230;103;
r;163;82;
@;299;106;
RightShift;0;272;
S;390;120;
RightShift;0;266;
e;264;86;
6;641;117;
9;118;78;
:
F;0;99;
J;823;129;
RightShift;0;211;
a;277;103;
r;163;78;
@;542;107;
RightShift;0;500;
S;396;122;
RightShift;0;264;
e;304;116;
6;448;111;
9;146;86;
:
F;0;99;
J;336;103;
RightShift;0;320;
a;272;103;
r;138;87;
@;362;120;
RightShift;0;328;
S;392;124;
RightShift;0;257;
e;272;103;
6;419;111;
9;146;95;
:
F;0;95;
J;374;133;
RightShift;0;349;
a;247;86;
r;172;78;
@;299;132;
RightShift;0;297;
S;486;133;
RightShift;0;282;
e;264;103;
6;507;103;
9;138;86;
:
F;0;111;
J;294;116;
RightShift;0;215;
a;302;95;
r;163;98;
@;296;118;
RightShift;0;288;
S;440;107;
RightShift;0;325;
e;273;111;
6;397;116;
9;146;99;
:
F;0;82;
J;349;112;
RightShift;0;295;
a;256;95;
r;130;95;
@;316;103;
RightShift;0;325;
S;427;120;
RightShift;0;385;
e;392;103;
6;457;103;
9;146;87;
:
F;0;104;
J;303;120;
RightShift;0;253;
a;302;103;
r;134;103;
@;412;118;
RightShift;0;348;
S;365;116;
RightShift;0;265;
e;315;99;
6;599;103;
9;121;87;
:
F;0;86;
J;269;108;
RightShift;0;219;
a;193;99;
r;167;83;
@;568;107;
RightShift;0;542;
S;462;120;
RightShift;0;376;
e;392;99;
6;595;100;
9;101;95;
:
F;0;95;
J;441;120;
RightShift;0;252;
a;268;86;
r;155;82;
@;362;104;
S;272;103;
RightShift;0;669;
e;384;112;
6;1897;100;
9;102;99;
:
F;0;112;
J;1840;112;
RightShift;0;236;
a;243;103;
r;151;70;
@;341;106;
RightShift;0;339;
S;444;108;
RightShift;0;332;
e;277;99;
6;452;103;
9;155;87;
:
F;0;95;
J;307;120;
RightShift;0;245;
a;222;112;
r;163;82;
@;383;104;
RightShift;0;336;
S;421;111;
RightShift;0;447;
e;530;112;
6;607;99;
9;151;83;
:
F;0;86;
RightShift;0;565;
J;1750;112;
RightShift;0;320;
a;277;86;
r;184;82;
@;429;108;
RightShift;0;366;
S;488;106;
RightShift;0;343;
e;287;103;
6;436;115;
9;167;86;
:
F;0;86;
J;374;124;
RightShift;0;282;
a;318;99;
r;226;82;
@;723;135;
RightShift;0;621;
S;595;128;
RightShift;0;286;
e;616;116;
6;444;99;
9;179;99;
:
F;0;103;
J;383;124;
RightShift;0;282;
a;260;82;
r;193;78;
@;366;108;
RightShift;0;374;
S;433;112;
RightShift;0;302;
e;264;116;
6;452;103;
9;163;86;
:
F;0;116;
J;412;95;
RightShift;0;246;
a;254;103;
r;180;86;
@;362;116;
RightShift;0;358;
S;396;120;
RightShift;0;287;
e;298;99;
6;486;103;
9;151;86;
:
F;0;95;
J;307;116;
RightShift;0;227;
a;231;103;
r;188;86;
@;755;124;
RightShift;0;747;
S;945;99;
RightShift;0;815;
e;302;99;
6;645;133;
9;134;99;
:
F;0;112;
J;404;132;
RightShift;0;278;
a;297;99;
r;167;86;
@;559;116;
RightShift;0;552;
S;461;103;
RightShift;0;275;
e;275;95;
6;574;99;
9;142;100;
:
F;0;82;
J;320;78;
RightShift;0;267;
a;249;82;
r;143;77;
@;411;108;
RightShift;0;370;
S;404;124;
RightShift;0;286;
e;293;111;
6;641;109;
9;110;86;
:
F;0;103;
J;332;121;
RightShift;0;312;
a;231;86;
r;155;106;
@;288;108;
RightShift;0;290;
S;341;99;
RightShift;0;262;
e;280;86;
6;632;121;
9;122;95;
:
F;0;100;
J;429;133;
RightShift;0;257;
a;293;86;
r;297;70;
@;441;95;
RightShift;0;328;
S;354;103;
RightShift;0;254;
e;250;103;
6;653;86;
9;117;87;
:
F;0;83;
J;391;99;
RightShift;0;274;
a;252;112;
r;146;82;
@;333;123;
RightShift;0;285;
S;406;107;
RightShift;0;286;
e;243;112;
6;657;103;
9;130;86;
:
F;0;103;
J;345;118;
RightShift;0;230;
a;237;103;
r;372;78;
@;324;104;
RightShift;0;278;
S;421;107;
RightShift;0;286;
e;273;94;
6;699;129;
9;130;78;
:
F;0;95;
J;362;114;
RightShift;0;214;
a;216;95;
r;146;103;
@;320;101;
RightShift;0;268;
S;360;120;
RightShift;0;278;
e;285;99;
6;578;99;
9;125;70;
:
F;0;87;
J;358;107;
RightShift;0;290;
a;310;103;
r;155;87;
@;387;103;
RightShift;0;353;
S;353;111;
RightShift;0;257;
e;410;104;
6;641;87;
9;121;78;
:
F;0;86;
J;366;99;
RightShift;0;177;
a;210;86;
r;129;99;
@;312;108;
RightShift;0;282;
S;345;101;
RightShift;0;209;
e;250;86;
6;540;86;
9;104;82;
:
F;0;82;
J;554;112;
RightShift;0;228;
a;193;103;
r;172;86;
@;312;105;
RightShift;0;260;
S;406;101;
RightShift;0;264;
e;304;99;
6;561;100;
9;101;78;
:
F;0;95;
J;324;98;
RightShift;0;264;
a;199;87;
RightShift;0;133;
r;667;87;
@;303;116;
RightShift;0;265;
S;581;120;
RightShift;0;253;
e;239;103;
6;548;104;
9;106;61;
:
F;0;86;
J;772;116;
RightShift;0;227;
a;243;103;
r;138;99;
@;647;106;
RightShift;0;596;
S;448;112;
RightShift;0;290;
e;248;99;
6;553;112;
9;114;66;
:
F;0;95;
J;705;120;
RightShift;0;516;
a;272;120;
r;205;103;
@;387;103;
RightShift;0;321;
S;406;114;
RightShift;0;217;
e;300;95;
6;678;103;
9;155;94;
:
F;0;111;
J;504;137;
RightShift;0;265;
a;248;103;
r;138;95;
@;299;141;
RightShift;0;316;
S;488;93;
RightShift;0;247;
e;530;103;
6;700;121;
9;122;86;
:
F;0;86;
J;407;124;
RightShift;0;240;
a;193;120;
r;184;103;
@;387;120;
RightShift;0;320;
S;404;99;
RightShift;0;249;
e;261;94;
6;565;87;
9;89;103;
:
F;0;69;
J;270;108;
RightShift;0;236;
a;206;103;
r;150;99;
@;378;116;
RightShift;0;328;
S;396;106;
RightShift;0;222;
e;250;86;
6;683;86;
9;134;86;
:
F;0;86;
J;282;104;
RightShift;0;244;
a;222;95;
r;130;86;
@;349;112;
RightShift;0;324;
S;404;114;
RightShift;0;247;
e;262;99;
6;536;121;
9;123;82;
:
F;0;78;
J;316;116;
RightShift;0;282;
a;268;99;
r;146;87;
@;324;133;
RightShift;0;332;
S;396;99;
RightShift;0;255;
e;220;103;
6;641;103;
9;121;95;
:
F;0;95;
J;282;103;
RightShift;0;228;
a;188;116;
r;151;95;
@;412;112;
RightShift;0;374;
S;459;110;
RightShift;0;310;
e;262;120;
6;616;95;
9;113;86;
:
F;0;95;
J;290;120;
RightShift;0;265;
a;239;112;
r;147;99;
@;432;114;
RightShift;0;360;
S;335;107;
RightShift;0;240;
e;218;103;
6;482;104;
9;106;66;
:
F;0;99;
J;734;116;
RightShift;0;499;
a;230;113;
r;115;87;
@;328;116;
RightShift;0;311;
S;345;98;
RightShift;0;205;
e;250;99;
6;632;121;
9;122;82;
:
F;0;82;
J;329;128;
RightShift;0;223;
a;230;121;
r;123;86;
@;320;120;
RightShift;0;316;
S;349;99;
RightShift;0;288;
e;229;86;
6;724;113;
9;114;99;
:
F;0;82;
J;587;116;
RightShift;0;215;
a;177;128;
r;146;111;
@;316;124;
RightShift;0;257;
S;370;99;
RightShift;0;248;
e;219;111;
6;699;113;
9;114;78;
:
F;0;82;
J;454;114;
RightShift;0;230;
a;229;86;
r;121;103;
@;333;130;
RightShift;0;298;
S;364;124;
RightShift;0;290;
e;335;99;
6;637;103;
9;130;82;
:
F;0;95;
J;324;131;
RightShift;0;230;
a;175;120;
r;218;103;
@;425;145;
RightShift;0;328;
S;413;120;
RightShift;0;266;
e;666;115;
6;381;86;
9;113;87;
:
F;0;111;
J;382;120;
RightShift;0;261;
a;201;130;
r;131;103;
@;324;122;
RightShift;0;256;
S;323;120;
RightShift;0;253;
e;234;111;
6;708;120;
9;155;112;
:
F;0;103;
J;329;124;
RightShift;0;269;
a;209;116;
r;201;99;
@;311;118;
RightShift;0;272;
S;319;99;
RightShift;0;198;
e;234;103;
6;490;104;
9;155;95;
:
F;0;114;
J;212;108;
RightShift;0;205;
a;176;112;
r;147;120;
@;345;120;
RightShift;0;261;
S;350;103;
RightShift;0;304;
e;262;99;
6;632;104;
9;106;83;
:
F;0;66;
J;508;107;
RightShift;0;213;
a;292;134;
r;136;103;
@;291;124;
RightShift;0;290;
S;341;103;
RightShift;0;254;
e;221;103;
6;624;109;
9;110;70;
:
F;0;86;
J;395;120;
RightShift;0;227;
a;185;103;
r;188;61;
@;391;124;
RightShift;0;382;
S;513;111;
RightShift;0;300;
e;312;103;
6;453;112;
9;114;66;
:
F;0;99;
J;336;129;
RightShift;0;328;
a;298;116;
r;167;87;
RightShift;0;245;
@;911;123;
RightShift;0;264;
S;377;120;
RightShift;0;236;
e;222;103;
6;624;96;
9;97;95;
:
F;0;120;
J;295;123;
RightShift;0;214;
a;237;111;
r;213;99;
@;496;124;
RightShift;0;349;
S;458;120;
RightShift;0;292;
e;254;112;
6;524;121;
9;123;82;
:
F;0;103;
J;278;107;
RightShift;0;199;
a;168;115;
r;133;103;
@;316;125;
RightShift;0;316;
S;337;103;
RightShift;0;249;
e;241;99;
6;1291;96;
9;97;82;
:
