@;1641;107;
LeftShift;0;310;
S;304;115;
LeftShift;0;160;
e;219;79;
6;885;88;
9;128;82;
:
F;0;94;
J;273;91;
LeftShift;0;138;
a;132;87;
r;138;72;
@;485;118;
LeftShift;0;493;
S;660;132;
LeftShift;0;446;
e;384;110;
6;1054;90;
9;39;78;
:
F;0;87;
J;297;87;
LeftShift;0;137;
a;141;83;
r;179;77;
@;374;103;
LeftShift;0;251;
S;408;118;
LeftShift;0;231;
e;240;93;
6;1715;85;
9;44;71;
:
F;0;87;
J;297;103;
LeftShift;0;139;
a;166;85;
r;105;76;
@;1349;115;
LeftShift;0;280;
S;345;109;
LeftShift;0;170;
e;212;87;
