F;0;57;
J;325;88;
LeftShift;0;250;
a;227;104;
r;221;68;
@;681;97;
LeftShift;0;510;
S;624;107;
LeftShift;0;275;
e;386;111;
6;720;136;
9;301;78;
:
F;0;82;
J;410;59;
LeftShift;0;633;
a;623;86;
r;397;106;
@;2499;58;
LeftShift;0;409;
S;812;110;
LeftShift;0;206;
e;340;100;
6;1252;129;
9;131;96;
:
F;0;46;
J;305;48;
LeftShift;0;248;
a;313;86;
r;179;58;
@;482;63;
S;395;92;
LeftShift;0;652;
e;375;60;
6;742;135;
9;207;78;
:
F;0;77;
J;332;67;
LeftShift;0;283;
a;313;81;
r;180;79;
@;612;68;
LeftShift;0;348;
S;702;64;
LeftShift;0;354;
e;502;101;
6;696;126;
9;349;106;
:
F;0;74;
J;309;76;
LeftShift;0;255;
a;322;86;
r;153;78;
@;600;99;
LeftShift;0;256;
S;655;104;
LeftShift;0;299;
e;354;84;
6;504;61;
9;447;115;
:
F;0;53;
J;305;72;
LeftShift;0;278;
a;284;102;
r;194;71;
@;473;91;
LeftShift;0;250;
S;796;108;
LeftShift;0;226;
e;446;64;
6;787;120;
9;291;46;
:
F;0;44;
J;307;55;
LeftShift;0;276;
a;271;95;
r;187;52;
@;989;92;
S;258;51;
LeftShift;0;553;
e;421;89;
6;505;122;
9;237;65;
:
F;0;73;
J;354;62;
LeftShift;0;325;
a;341;91;
r;160;63;
@;719;80;
S;456;105;
LeftShift;0;744;
e;446;59;
6;441;99;
9;259;60;
:
F;0;49;
J;327;39;
LeftShift;0;288;
a;251;98;
r;277;70;
@;289;104;
S;301;66;
LeftShift;0;536;
e;361;83;
6;351;103;
9;342;95;
:
F;0;48;
J;302;79;
LeftShift;0;280;
a;267;87;
r;185;68;
@;695;99;
S;403;65;
LeftShift;0;695;
e;350;80;
6;285;104;
9;431;83;
:
F;0;62;
J;313;67;
LeftShift;0;354;
a;287;79;
r;204;80;
@;439;71;
S;296;69;
LeftShift;0;574;
e;321;79;
6;463;101;
9;240;100;
:
F;0;61;
J;315;67;
LeftShift;0;318;
a;209;83;
r;238;51;
@;550;89;
LeftShift;0;272;
S;795;65;
LeftShift;0;290;
e;331;80;
6;504;102;
9;400;84;
:
F;0;66;
J;304;70;
LeftShift;0;257;
a;236;63;
r;211;66;
@;437;92;
LeftShift;0;276;
S;588;80;
LeftShift;0;271;
e;373;74;
6;450;102;
9;338;96;
:
F;0;51;
J;315;60;
LeftShift;0;287;
a;179;73;
r;190;64;
@;318;83;
S;314;75;
LeftShift;0;550;
e;291;72;
6;470;93;
9;328;84;
:
F;0;50;
J;278;76;
LeftShift;0;247;
a;232;59;
r;352;61;
@;318;92;
LeftShift;0;230;
S;563;70;
LeftShift;0;280;
e;360;87;
6;349;113;
9;257;103;
:
F;0;73;
J;303;74;
LeftShift;0;270;
a;168;97;
r;243;30;
@;344;103;
LeftShift;0;265;
S;715;63;
LeftShift;0;336;
e;332;87;
6;403;94;
9;325;94;
:
F;0;63;
J;277;62;
LeftShift;0;211;
a;167;103;
r;169;71;
@;321;94;
LeftShift;0;237;
S;556;70;
LeftShift;0;258;
e;214;62;
6;1693;137;
9;153;109;
:
F;0;45;
J;267;61;
LeftShift;0;233;
a;146;94;
r;174;72;
@;353;90;
LeftShift;0;232;
S;471;86;
LeftShift;0;243;
e;199;39;
6;923;110;
9;611;73;
:
F;0;71;
J;310;49;
LeftShift;0;231;
a;169;103;
r;200;55;
@;463;108;
LeftShift;0;260;
S;511;95;
LeftShift;0;217;
e;275;83;
6;538;98;
9;191;76;
:
F;0;74;
J;294;48;
LeftShift;0;237;
a;180;58;
r;168;52;
@;292;87;
LeftShift;0;245;
S;799;71;
LeftShift;0;281;
e;303;82;
6;1370;108;
9;90;108;
:
F;0;58;
J;343;77;
LeftShift;0;329;
a;193;117;
r;258;58;
@;492;114;
LeftShift;0;206;
S;492;111;
LeftShift;0;208;
e;297;88;
6;356;65;
9;860;59;
:
F;0;62;
J;271;69;
LeftShift;0;219;
a;220;71;
r;155;52;
@;288;70;
S;284;52;
LeftShift;0;493;
e;315;84;
6;449;106;
9;415;92;
:
F;0;63;
J;276;70;
LeftShift;0;210;
a;214;71;
r;141;63;
@;314;86;
LeftShift;0;476;
S;871;75;
LeftShift;0;275;
e;388;65;
6;426;94;
9;251;88;
:
F;0;64;
J;362;64;
LeftShift;0;243;
a;180;93;
r;164;64;
@;320;86;
S;286;68;
LeftShift;0;520;
e;389;84;
6;504;94;
9;355;66;
:
F;0;59;
J;265;60;
LeftShift;0;228;
a;154;112;
r;182;54;
@;402;89;
LeftShift;0;258;
S;440;78;
LeftShift;0;290;
e;424;73;
6;321;87;
9;375;54;
:
F;0;37;
J;354;46;
LeftShift;0;236;
a;238;94;
r;193;50;
@;382;85;
S;296;49;
LeftShift;0;499;
e;295;77;
6;410;123;
9;245;93;
:
F;0;60;
J;259;63;
LeftShift;0;233;
a;179;61;
r;158;73;
@;272;87;
LeftShift;0;253;
S;554;75;
LeftShift;0;243;
e;344;90;
6;307;94;
9;237;103;
:
F;0;75;
LeftShift;0;236;
J;599;83;
LeftShift;0;346;
a;271;77;
r;125;73;
@;600;96;
LeftShift;0;288;
S;549;63;
LeftShift;0;258;
e;883;95;
6;1036;91;
9;461;101;
:
F;0;63;
J;275;52;
LeftShift;0;220;
a;162;99;
r;184;52;
@;207;88;
LeftShift;0;211;
S;384;70;
LeftShift;0;298;
e;385;73;
6;406;89;
9;371;87;
:
F;0;82;
J;258;70;
LeftShift;0;222;
a;153;99;
r;178;67;
@;301;100;
S;547;65;
LeftShift;0;809;
e;373;91;
6;453;112;
9;262;75;
:
F;0;70;
J;335;53;
LeftShift;0;288;
a;177;102;
r;223;35;
@;266;66;
LeftShift;0;241;
S;745;71;
LeftShift;0;202;
e;242;81;
6;423;87;
9;308;92;
:
F;0;50;
J;288;44;
LeftShift;0;216;
a;178;89;
r;198;76;
@;348;107;
LeftShift;0;258;
S;533;78;
LeftShift;0;260;
e;275;76;
6;347;109;
9;363;95;
:
F;0;55;
J;314;71;
LeftShift;0;241;
a;218;121;
r;181;66;
@;355;112;
S;290;67;
LeftShift;0;668;
e;449;86;
6;438;113;
9;255;94;
:
F;0;70;
J;274;78;
LeftShift;0;211;
a;198;70;
r;157;67;
@;734;72;
S;404;88;
LeftShift;0;1177;
e;377;81;
6;310;98;
9;349;86;
:
F;0;63;
J;293;75;
LeftShift;0;257;
a;253;72;
r;185;63;
@;433;87;
S;297;71;
LeftShift;0;655;
e;364;95;
6;525;94;
9;519;94;
:
F;0;55;
J;276;53;
LeftShift;0;249;
a;137;91;
r;1776;58;
@;266;105;
LeftShift;0;228;
S;1162;61;
LeftShift;0;259;
e;281;83;
6;349;123;
9;302;110;
:
F;0;57;
J;260;90;
LeftShift;0;233;
a;162;104;
r;164;75;
@;272;97;
LeftShift;0;389;
S;1015;68;
LeftShift;0;261;
e;268;63;
6;355;84;
9;227;109;
:
F;0;42;
J;264;66;
LeftShift;0;228;
a;198;88;
r;194;54;
@;301;80;
S;505;67;
LeftShift;0;774;
e;325;63;
6;476;110;
9;205;71;
:
F;0;62;
J;268;69;
LeftShift;0;234;
a;200;93;
r;177;60;
@;413;91;
S;388;57;
LeftShift;0;738;
e;331;76;
6;427;107;
9;362;93;
:
F;0;62;
J;296;61;
LeftShift;0;210;
a;409;89;
r;283;56;
@;572;116;
S;293;53;
LeftShift;0;553;
e;336;71;
6;407;110;
9;355;83;
:
F;0;93;
J;327;65;
LeftShift;0;209;
a;229;76;
r;259;53;
@;551;72;
S;622;60;
LeftShift;0;963;
e;390;71;
6;3162;93;
9;228;85;
:
F;0;67;
J;292;67;
LeftShift;0;236;
a;200;85;
r;171;68;
@;282;90;
LeftShift;0;276;
S;659;54;
LeftShift;0;241;
e;266;57;
6;676;107;
9;236;49;
:
F;0;51;
J;272;69;
LeftShift;0;240;
a;175;108;
r;176;33;
@;235;91;
S;416;61;
LeftShift;0;759;
e;391;74;
6;359;93;
9;295;87;
:
F;0;64;
J;295;86;
LeftShift;0;245;
a;191;114;
r;183;67;
@;282;99;
LeftShift;0;312;
S;797;65;
LeftShift;0;276;
e;358;72;
6;941;105;
9;204;84;
:
F;0;78;
J;308;78;
LeftShift;0;209;
a;204;92;
r;148;60;
@;342;88;
S;330;71;
LeftShift;0;555;
e;316;84;
6;473;127;
9;390;68;
:
F;0;72;
J;502;67;
LeftShift;0;235;
a;165;77;
r;141;67;
@;378;103;
LeftShift;0;240;
S;570;74;
LeftShift;0;213;
e;270;37;
6;619;116;
9;396;77;
:
F;0;60;
J;319;65;
LeftShift;0;262;
a;338;96;
r;359;63;
@;487;75;
S;260;57;
LeftShift;0;569;
e;314;76;
6;445;97;
9;325;85;
:
F;0;62;
J;251;77;
LeftShift;0;211;
a;164;98;
r;152;84;
@;325;82;
S;312;68;
LeftShift;0;578;
e;369;82;
6;725;84;
9;207;97;
:
F;0;43;
J;277;79;
LeftShift;0;268;
a;141;97;
r;256;70;
@;327;69;
S;280;62;
LeftShift;0;561;
e;380;77;
6;402;122;
9;393;63;
:
F;0;61;
J;276;76;
LeftShift;0;246;
a;162;98;
r;194;65;
@;351;75;
S;374;73;
LeftShift;0;711;
e;295;84;
6;378;121;
9;288;79;
:
F;0;53;
J;311;84;
LeftShift;0;252;
a;234;105;
r;171;60;
@;393;91;
S;301;83;
LeftShift;0;617;
e;312;91;
6;347;127;
9;270;79;
:
F;0;26;
J;3636;61;
LeftShift;0;245;
a;170;97;
r;190;45;
@;501;85;
S;316;58;
LeftShift;0;552;
e;336;76;
6;346;146;
9;195;106;
:
F;0;58;
J;254;79;
LeftShift;0;200;
a;157;123;
r;167;69;
@;304;95;
LeftShift;0;302;
S;690;76;
LeftShift;0;231;
e;266;74;
6;411;145;
9;236;79;
:
F;0;84;
J;268;63;
LeftShift;0;214;
a;156;72;
r;167;63;
@;559;72;
LeftShift;0;358;
LeftShift;0;507;
S;2718;132;
LeftShift;0;168;
e;699;95;
6;452;91;
9;306;83;
:
F;0;61;
J;273;64;
LeftShift;0;179;
a;213;80;
r;101;76;
@;311;94;
S;293;54;
LeftShift;0;575;
e;2079;87;
6;358;82;
9;285;91;
:
F;0;64;
J;292;74;
LeftShift;0;221;
a;100;123;
r;500;41;
@;1542;78;
S;787;61;
LeftShift;0;1083;
e;364;80;
6;309;80;
9;230;80;
:
F;0;68;
J;616;97;
LeftShift;0;455;
a;253;100;
r;151;72;
@;401;78;
S;570;63;
LeftShift;0;785;
e;292;93;
6;431;99;
9;252;81;
:
F;0;77;
J;298;60;
LeftShift;0;273;
a;200;87;
r;154;78;
@;388;80;
S;265;69;
LeftShift;0;552;
e;280;87;
6;986;150;
9;363;49;
:
F;0;63;
J;319;83;
LeftShift;0;232;
a;271;63;
r;106;68;
@;368;78;
LeftShift;0;327;
S;903;70;
LeftShift;0;199;
e;262;47;
6;447;119;
9;369;95;
:
F;0;36;
J;685;63;
LeftShift;0;583;
a;260;97;
r;196;69;
@;361;89;
LeftShift;0;342;
S;844;104;
LeftShift;0;214;
e;283;82;
6;384;101;
9;253;87;
:
F;0;84;
J;312;81;
LeftShift;0;225;
a;175;105;
r;144;69;
@;308;93;
S;295;68;
LeftShift;0;629;
e;313;49;
6;384;109;
9;195;80;
:
F;0;63;
J;331;78;
LeftShift;0;240;
a;260;101;
r;197;67;
@;286;73;
S;271;70;
LeftShift;0;513;
e;265;42;
6;374;117;
9;264;74;
:
F;0;75;
J;283;88;
LeftShift;0;206;
a;277;68;
r;155;66;
@;369;75;
S;356;63;
LeftShift;0;613;
e;344;37;
6;381;88;
9;230;97;
:
F;0;62;
J;281;72;
LeftShift;0;229;
a;167;90;
r;173;65;
@;259;88;
S;277;54;
LeftShift;0;594;
e;426;69;
6;407;125;
9;205;77;
:
F;0;64;
J;287;63;
LeftShift;0;257;
a;169;71;
r;170;71;
@;381;79;
S;245;102;
LeftShift;0;731;
e;448;70;
6;519;90;
9;229;92;
:
F;0;64;
J;277;78;
LeftShift;0;230;
a;146;105;
r;152;77;
@;298;74;
LeftShift;0;357;
S;624;72;
LeftShift;0;239;
e;189;96;
6;459;120;
9;251;74;
:
F;0;69;
J;328;74;
LeftShift;0;205;
a;213;82;
r;159;65;
@;236;82;
S;430;75;
LeftShift;0;732;
e;490;109;
6;436;114;
9;175;84;
:
F;0;63;
J;315;65;
LeftShift;0;275;
a;190;87;
r;130;60;
@;405;78;
LeftShift;0;324;
S;488;74;
LeftShift;0;249;
e;241;61;
6;333;98;
9;351;94;
:
F;0;67;
J;402;63;
LeftShift;0;232;
a;205;75;
r;169;55;
@;1114;95;
LeftShift;0;1227;
S;939;67;
LeftShift;0;267;
e;258;67;
6;474;72;
9;232;72;
:
F;0;67;
J;332;67;
LeftShift;0;320;
a;567;74;
r;185;53;
@;378;101;
S;264;64;
LeftShift;0;508;
e;288;72;
6;334;101;
9;249;88;
:
F;0;64;
J;279;64;
LeftShift;0;222;
a;181;85;
r;196;87;
@;301;70;
S;255;61;
LeftShift;0;623;
e;380;66;
6;411;98;
9;204;88;
:
F;0;63;
J;277;69;
LeftShift;0;218;
a;212;75;
r;149;78;
@;283;102;
S;318;46;
LeftShift;0;561;
e;282;83;
6;515;107;
9;386;110;
:
F;0;63;
J;303;32;
LeftShift;0;223;
a;194;81;
r;170;77;
@;558;85;
LeftShift;0;648;
S;927;72;
LeftShift;0;245;
e;210;91;
6;420;100;
9;231;84;
:
F;0;67;
J;274;71;
LeftShift;0;251;
a;207;88;
r;220;65;
@;532;109;
S;274;68;
LeftShift;0;593;
e;857;78;
6;432;93;
9;234;41;
:
F;0;72;
J;276;64;
LeftShift;0;194;
a;204;85;
r;209;58;
@;272;98;
S;478;59;
LeftShift;0;750;
e;288;97;
6;342;135;
9;217;100;
:
F;0;65;
J;287;75;
LeftShift;0;243;
a;168;98;
r;204;63;
@;305;68;
LeftShift;0;487;
S;883;68;
LeftShift;0;245;
e;1102;71;
6;251;122;
9;198;103;
:
F;0;64;
J;272;67;
LeftShift;0;227;
a;166;89;
r;146;71;
@;297;82;
S;276;84;
LeftShift;0;598;
e;313;74;
6;434;108;
9;163;100;
:
F;0;65;
J;272;70;
LeftShift;0;251;
a;208;144;
r;161;55;
@;296;97;
S;347;59;
LeftShift;0;586;
e;234;101;
6;322;100;
9;403;60;
:
F;0;60;
J;295;74;
LeftShift;0;190;
a;210;97;
r;146;65;
@;282;97;
S;255;65;
LeftShift;0;562;
e;270;75;
6;298;122;
9;170;87;
:
F;0;79;
J;587;76;
LeftShift;0;271;
a;785;91;
r;215;81;
@;297;85;
S;243;69;
LeftShift;0;469;
e;259;85;
6;341;135;
9;136;95;
:
F;0;61;
J;248;77;
LeftShift;0;192;
a;191;96;
r;141;67;
@;305;107;
S;412;76;
LeftShift;0;763;
e;524;68;
6;482;128;
9;130;73;
:
F;0;62;
J;244;80;
LeftShift;0;233;
a;112;112;
r;178;77;
@;168;108;
S;400;78;
LeftShift;0;732;
e;258;70;
6;446;142;
9;105;107;
:
F;0;65;
J;275;74;
LeftShift;0;242;
a;665;60;
r;142;38;
@;323;86;
S;245;63;
LeftShift;0;507;
e;339;84;
6;302;126;
9;265;52;
:
F;0;81;
J;277;60;
LeftShift;0;220;
a;363;94;
r;134;65;
@;393;96;
S;322;75;
LeftShift;0;562;
e;748;82;
6;459;131;
9;138;75;
:
F;0;78;
J;509;72;
LeftShift;0;223;
a;224;83;
r;140;71;
@;328;95;
LeftShift;0;338;
S;657;54;
LeftShift;0;271;
e;318;93;
6;394;110;
9;120;107;
:
F;0;69;
J;233;75;
LeftShift;0;185;
a;209;89;
r;133;81;
@;398;82;
S;208;70;
LeftShift;0;541;
e;653;84;
6;512;117;
9;256;83;
:
F;0;55;
J;262;69;
LeftShift;0;188;
a;185;104;
r;858;75;
@;518;95;
S;188;76;
LeftShift;0;437;
e;310;67;
6;430;105;
9;108;92;
:
F;0;90;
J;256;68;
LeftShift;0;191;
a;167;82;
r;120;75;
@;473;101;
LeftShift;0;401;
S;556;63;
LeftShift;0;196;
e;242;88;
6;313;122;
9;125;94;
:
F;0;67;
J;259;52;
LeftShift;0;217;
a;244;99;
r;134;66;
@;452;87;
S;157;73;
LeftShift;0;414;
e;291;78;
6;410;133;
9;106;106;
:
F;0;74;
J;393;63;
LeftShift;0;312;
a;217;97;
r;122;62;
@;534;92;
S;313;69;
LeftShift;0;547;
e;223;89;
6;357;122;
9;125;89;
:
F;0;75;
J;466;64;
LeftShift;0;223;
a;312;68;
r;325;65;
@;503;97;
S;219;63;
LeftShift;0;416;
e;338;60;
6;286;137;
9;120;102;
:
F;0;71;
J;253;68;
LeftShift;0;209;
a;206;78;
r;133;65;
@;416;87;
S;261;23;
LeftShift;0;492;
e;427;73;
6;1131;99;
9;73;92;
:
F;0;74;
J;282;71;
LeftShift;0;199;
a;183;78;
r;130;42;
@;348;77;
S;359;47;
LeftShift;0;612;
e;217;79;
6;408;127;
9;97;109;
:
F;0;69;
J;244;70;
LeftShift;0;208;
a;152;91;
r;121;71;
@;375;109;
S;212;65;
LeftShift;0;450;
e;325;98;
6;346;127;
9;82;134;
:
F;0;50;
J;233;81;
LeftShift;0;204;
a;807;85;
r;142;76;
@;549;104;
LeftShift;0;481;
S;1974;58;
LeftShift;0;223;
e;600;93;
6;418;133;
9;79;128;
:
F;0;61;
J;267;60;
LeftShift;0;199;
a;210;89;
r;122;67;
@;323;93;
S;211;65;
LeftShift;0;492;
e;236;80;
6;343;122;
9;132;62;
:
F;0;74;
J;279;65;
LeftShift;0;201;
a;192;108;
r;152;59;
@;269;81;
S;269;48;
LeftShift;0;465;
e;279;91;
6;414;117;
9;91;99;
:
F;0;67;
J;273;86;
LeftShift;0;210;
a;257;92;
r;197;63;
@;508;89;
LeftShift;0;308;
S;555;80;
LeftShift;0;219;
e;214;83;
6;361;127;
9;130;91;
:
F;0;57;
J;283;68;
LeftShift;0;221;
a;218;52;
r;124;64;
@;260;107;
LeftShift;0;308;
S;629;51;
LeftShift;0;216;
e;252;59;
6;1099;139;
9;55;150;
:
F;0;65;
J;253;71;
LeftShift;0;212;
a;150;123;
r;147;57;
@;248;87;
S;339;49;
LeftShift;0;557;
e;215;96;
6;325;129;
9;167;99;
:
